,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_d,sp61_resi,sp61_resi_alt,sp61_resi_regional,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,key,population,empden,labprod,unemployment,tl_diff
68,R4,AT21,Karnten,2001,AT,AT2,8.59543762324115,1.9251792523718265,2.027827585590178,3.1170902616180003,4.332634457556806,5.440890476075884,1.049027816424272,0.0490278164242719,1.0197867570997385,0.01978675709973854,1.0228721097487772,0.02287210974877718,1.0202008265956646,0.02020082659566458,1.0298130238822258,0.029813023882225842,0.9974443193219256,-0.0025556806780744346,1.049027816424272,0.0490278164242719,0.0490278164242719,1.0,1.0,1.0,1.0,0.16049784604881207,AT212001,559571,2.500481067328045,0.053800940572894404,4.6,2.3238002144578838
69,R5,AT22,Steiermark,2001,AT,AT2,9.383584901987382,1.9427538684523449,2.005240783563378,3.142148935682098,4.368637253048082,5.546954049338909,1.0471340244706717,0.04713402447067172,1.0202758792756386,0.020275879275638564,1.0287616556384904,0.028761655638490424,1.0207623806494184,0.020762380649418377,1.0243854264282686,0.024385426428268575,0.9956865315152369,-0.0043134684847631055,1.0471340244706717,0.04713402447067172,0.04713402447067172,1.0,1.0,1.0,1.0,0.11567142620586032,AT222001,1182441,3.2576578351226244,0.05306904761904762,4.5,2.404805113656811
70,R6,AT31,Oberosterreich,2001,AT,AT3,9.588676232022426,1.9040109285497642,1.9585842464666525,3.178583686287998,4.3528829565151765,5.61375754145504,1.0008656745728868,0.0008656745728867765,1.0251167462211483,0.025116746221148345,1.021196871646848,0.021196871646848026,1.019789808329825,0.01978980832982491,1.0203085160067855,0.020308516006785515,1.0113472681666769,0.01134726816667686,1.0008656745728868,0.0008656745728867765,0.0008656745728867765,-1.0,-1.0,-1.0,0.0,-0.9795093163333911,AT312001,1373134,5.4487753691807645,0.057103507123845314,3.1,2.4351738551670414
71,R7,AT32,Salzburg,2001,AT,AT3,8.893699616722905,1.9141032222420016,1.8725876921331617,3.1171444642822075,4.446227654570427,5.25733374934728,1.0250527760359647,0.025052776035964675,1.0279874833624287,0.027987483362428733,1.024809807174928,0.02480980717492809,1.0204426638132358,0.020442663813235784,1.023433344710522,0.02343334471052194,1.0017858821351022,0.0017858821351022236,1.0250527760359647,0.025052776035964675,0.025052776035964675,-1.0,-1.0,-1.0,0.0,-0.40699597192570525,AT322001,514851,3.5354179961710273,0.06290613718411553,2.0,2.1401892850650728
72,R8,AT33,Tirol,2001,AT,AT3,9.12266555939091,1.9216389541181307,1.8487995999398215,3.109204729267699,4.443682927419398,5.125941821687773,1.02560729093862,0.02560729093862002,1.0297880416191534,0.029788041619153383,1.022635595850525,0.022635595850525103,1.0142065695761198,0.014206569576119765,1.0216402744565696,0.021640274456569575,1.0125717642458925,0.012571764245892458,1.02560729093862,0.02560729093862002,0.02560729093862002,-1.0,-1.0,-1.0,0.0,-0.39387049751002406,AT332001,671492,2.4238216092834683,0.06157517286796181,2.9,2.016737092420074
73,R9,AT34,Vorarlberg,2001,AT,AT3,8.417538492598975,1.889220311587891,1.8189437637362107,3.0891985713790575,4.328144623246809,5.166825023510317,1.0638670612487793,0.06386706124877928,1.026569311968207,0.02656931196820711,1.0277013479814066,0.027701347981406554,0.9977683428582587,-0.002231657141741339,1.0263976469061644,0.026397646906164418,0.9950381917822436,-0.0049618082177563805,1.0638670612487793,0.06386706124877928,0.06386706124877928,1.0,1.0,1.0,1.0,0.511745625611484,AT342001,350129,6.428712285545258,0.061193742331288346,3.0,2.077626452131259
74,R21,CZ01,Praha,2001,CZ,CZ0,9.113549029457937,2.066670712611679,1.3678640720720385,1.0,5.10314291231883,6.159916135898175,1.145126170593428,0.14512617059342792,0.9999999999999947,-5.329070518200751e-15,1.0094382360801146,0.009438236080114626,1.0193491611314878,0.01934916113148777,0.9988963101468569,-0.0011036898531431305,0.9921451233465222,-0.007854876653477838,1.145126170593428,0.14512617059342792,0.14512617059342792,1.0,1.0,1.0,1.0,2.4351643752914027,CZ012001,1170476,124.55163883735312,0.028927408142999003,3.8,5.159916135898175
75,R22,CZ02,Stredni_Cechy,2001,CZ,CZ0,8.345607099340347,2.136907447599019,1.3431218431976082,4.247665160947401,5.589568789705657,6.117664925429542,1.109932168520487,0.10993216852048704,0.9758268142079856,-0.02417318579201444,1.0104031944542036,0.010403194454203568,1.0155401719820174,0.015540171982017403,1.0027697617129847,0.0027697617129847085,0.9949726512943387,-0.00502734870566135,1.109932168520487,0.10993216852048704,0.10993216852048704,-1.0,-1.0,1.0,1.0,1.6021155760945118,CZ022001,1121591,4.845350332614751,0.015651747183502002,6.7,1.8699997644821416
76,R23,CZ03,Jihozapad,2001,CZ,CZ0,8.309586922814,2.1276269363470797,1.376461808274438,4.243096354185879,5.432243936797953,5.952350771028787,1.1074312986416832,0.10743129864168321,0.9802310471334956,-0.019768952866504375,1.0112885014410058,0.011288501441005794,1.0166354514436517,0.01663545144365175,1.0045208443650637,0.004520844365063725,0.9954745909194643,-0.0045254090805356695,1.1074312986416832,0.10743129864168321,0.10743129864168321,-1.0,-1.0,1.0,1.0,1.5429195049808206,CZ032001,1176097,3.2890034565586737,0.01441603135019594,5.1,1.7092544168429074
77,R24,CZ04,Severozapad,2001,CZ,CZ0,8.141589877386643,2.1309091648218836,1.3963991967811775,4.216477765785207,5.413558145979721,5.997385811461253,1.0822030055450134,0.08220300554501336,0.9809949482457996,-0.01900505175420042,1.0110751268632479,0.011075126863247853,1.0170984205288238,0.01709842052882382,1.0069346690862107,0.006934669086210654,1.0042937131686172,0.004293713168617153,1.0822030055450134,0.08220300554501336,0.08220300554501336,-1.0,-1.0,1.0,1.0,0.9457609543161146,CZ042001,1124813,5.880480154706034,0.013581351513936236,11.7,1.7809080456760462
78,R25,CZ05,Severovychod,2001,CZ,CZ0,8.513760896694038,2.151315898756389,1.4127212320898905,4.199728841975617,5.473122497986031,5.9637461898087,1.093166646619085,0.09316664661908503,0.9778619881858788,-0.022138011814121228,1.0093657882283977,0.009365788228397731,1.0152482054327703,0.015248205432770279,1.0041092479095077,0.0041092479095077294,1.0003188685821454,0.0003188685821453596,1.093166646619085,0.09316664661908503,0.09316664661908503,-1.0,-1.0,1.0,1.0,1.2052724475714742,CZ052001,1487400,5.642924728376129,0.01411243133853715,5.8,1.7640173478330832
79,R26,CZ06,Jihovychod,2001,CZ,CZ0,8.637466936886087,2.1135018767246914,1.3599790607654088,4.203689260732424,5.4700148670022175,6.0302228932746225,1.1261124840820065,0.12611248408200648,0.9839292373080369,-0.01607076269196306,1.010938765959101,0.010938765959100927,1.0174158344588171,0.017415834458817114,1.0038190805369773,0.003819080536977326,0.9961331471244932,-0.00386685287550681,1.1261124840820065,0.12611248408200648,0.12611248408200648,1.0,1.0,1.0,1.0,1.9851067579787098,CZ062001,1647278,5.430094993880761,0.014547370539307755,7.3,1.8265336325421986
80,R27,CZ07,Stredni_Morava,2001,CZ,CZ0,8.208856258456054,2.141948001516826,1.4191853778256043,4.144161788590866,5.432127246264835,5.931390192155421,1.095056153280356,0.09505615328035599,0.9810889255450279,-0.018911074454972088,1.0101597435169924,0.010159743516992448,1.0183304216702522,0.018330421670252228,1.007756242567616,0.0077562425676160895,1.007142292152408,0.007142292152408025,1.095056153280356,0.09505615328035599,0.09505615328035599,-1.0,-1.0,1.0,1.0,1.249997433720649,CZ072001,1239089,5.987198862121076,0.013535263548626579,9.3,1.787228403564555
81,R28,CZ08,Moravskoslezko,2001,CZ,CZ0,8.163950698542958,2.1066351874928295,1.421300655354426,4.142366293568766,5.285141450625233,5.751709508085707,1.107514314618457,0.10751431461845695,0.9800906553406606,-0.019909344659339356,1.010010181108197,0.010010181108196958,1.0168647362859895,0.0168647362859895,1.007616090274832,0.007616090274831899,1.003861658516901,0.003861658516900901,1.107514314618457,0.10751431461845695,0.10751431461845695,-1.0,-1.0,1.0,1.0,1.5448845091205088,CZ082001,1265283,9.484073740511331,0.014079282945736434,15.2,1.609343214516941
82,R73,EE00,Eesti,2001,EE,EE0,8.138190882722597,2.02890218080489,1.3884434919409827,3.892758661576735,5.134581254268858,6.644739750616884,1.1471373735764023,0.14713737357640233,1.0480540128005877,0.04805401280058774,1.0558153424037116,0.055815342403711554,1.1873234785383922,0.18732347853839215,1.0687842192366606,0.06878421923666056,1.0291822492870426,0.029182249287042605,1.1471373735764023,0.14713737357640233,0.14713737357640233,0.0,0.0,1.0,1.0,2.482769936785536,EE002001,1392720,1.3404862773991528,0.01200115080728272,13.1,2.751981089040149
83,R95,FI19,LansiSuomi,2001,FI,FI1,9.602892979699854,2.0380875237320675,1.9436130099081323,3.041880509045635,4.554032035964138,5.410104384455245,1.1168529386921036,0.11685293869210356,0.9615382511524846,-0.03846174884751541,0.9892431834790951,-0.010756816520904877,0.9990152659895614,-0.000984734010438637,0.9835801174261745,-0.01641988257382554,1.005754585926605,0.005754585926605049,1.1168529386921036,0.11685293869210356,0.11685293869210356,1.0,1.0,1.0,1.0,1.7659315373777418,FI192001,1317441,1.0150010810662402,0.05557930684699916,10.7,2.36822387540961
84,R97,FI20,Aland,2001,FI,FI2,6.01135282512574,2.6944032657062573,9.766850365910813,1.0000000000000007,3.909583567497696,4.941362717621106,1.2921917775767453,0.2921917775767453,1.0000000000000024,2.4424906541753444e-15,0.9652792661140495,-0.03472073388595054,0.9688033351344951,-0.031196664865504875,0.9979448677455769,-0.0020551322544231088,1.1225677757743946,0.1225677757743946,1.2921917775767453,0.2921917775767453,0.2921917775767453,1.0,1.0,1.0,1.0,5.916235583013163,FI202001,25776,0.8974778905994104,0.06996715328467153,,3.9413627176211055
85,R134,HU21,KozepDunantul,2001,HU,HU2,8.008695575984799,2.1851749986138223,1.8764205131953315,3.590638659652935,4.779170847545396,5.568376671068489,1.1260189367461475,0.1260189367461475,0.9955087216130071,-0.004491278386992925,1.0070983786475372,0.007098378647537151,0.9974598927581745,-0.0025401072418255177,1.005314188387551,0.005314188387550933,1.0068870681609277,0.006887068160927656,1.1260189367461475,0.1260189367461475,0.1260189367461475,-1.0,-1.0,1.0,1.0,1.9828924745435983,HU212001,1120730,4.024563901744393,0.013648496240601505,3.9,1.9777380114155543
86,R135,HU22,NyugatDunantul,2001,HU,HU2,8.017552192838101,2.1047429202397394,1.715196632343345,3.5741132286687227,4.816590258977041,5.609965952736381,1.0091971569006837,0.009197156900683678,0.9938994566482523,-0.0061005433517477,0.9871846306503528,-0.012815369349647221,0.9697530544989951,-0.03024694550100493,1.0251797161498577,0.0251797161498577,1.0852785858735827,0.08527858587358272,1.0091971569006837,0.009197156900683678,0.009197156900683678,-1.0,-1.0,-1.0,0.0,-0.7823015269402774,HU222001,1003854,3.813899545008476,0.014748093567251463,3.8,2.0358527240676585
87,R136,HU23,DelDunantul,2001,HU,HU2,7.637620158666751,2.0772851691437864,1.7485528095615344,3.516979539794911,4.75615298318541,5.532517591693491,1.0987486162913715,0.09874861629137155,0.9901675393491067,-0.009832460650893271,0.9897621004168022,-0.010237899583197763,0.9885201819596257,-0.011479818040374346,1.0063484395945173,0.006348439594517252,1.0425400126868365,0.04254001268683649,1.0987486162913715,0.09874861629137155,0.09874861629137155,-1.0,-1.0,1.0,1.0,1.3373987434958292,HU232001,997671,2.5040581551273906,0.01215856820744081,7.5,2.01553805189858
88,R137,HU31,eszakMagyarorszag,2001,HU,HU3,7.769800144825324,2.104905971871051,1.8261403735150772,3.490095633619051,4.748268652672114,5.570912092425258,1.1746094337646666,0.17460943376466664,0.994543740137401,-0.005456259862599011,0.9953521424265793,-0.004647857573420677,0.9935672429373298,-0.0064327570626702135,0.9910631801742796,-0.008936819825720366,1.0031046289147807,0.003104628914780694,1.1746094337646666,0.17460943376466664,0.17460943376466664,1.0,1.0,1.0,1.0,3.1330388861328458,HU312001,1302835,3.1975575247598482,0.011508663251047973,8.1,2.0808164588062072
89,R138,HU32,eszakAlfold,2001,HU,HU3,8.033767425922294,2.043694384869525,1.642663149906816,3.5101828200243843,4.833840458469418,5.660308975135533,1.219661279475349,0.21966127947534897,0.985157151664558,-0.014842848335442027,0.9989289633044468,-0.0010710366955531958,0.9999189983921675,-8.100160783253152e-05,0.9857430615971551,-0.01425693840284492,0.9862687276831097,-0.013731272316890308,1.219661279475349,0.21966127947534897,0.21966127947534897,1.0,1.0,1.0,1.0,4.1994247405493,HU322001,1563714,2.8924361216086636,0.012473283931357257,8.3,2.1501261551111486
90,R139,HU33,DelAlfold,2001,HU,HU3,7.993788958270376,2.0748851601115716,1.6713539780525215,3.556399832939724,4.832131316683261,5.6376204619397114,1.126437513357912,0.1264375133579121,0.9802215323656569,-0.0197784676343431,0.9882758893557906,-0.011724110644209418,0.9897212276004913,-0.010278772399508695,0.9951353883969155,-0.00486461160308449,1.0284057787142384,0.02840577871423844,1.126437513357912,0.1264375133579121,0.1264375133579121,-1.0,-1.0,1.0,1.0,1.992800263463986,HU332001,1380387,2.774960466764818,0.01170129691491452,5.5,2.0812206289999873
91,R142,ITC1,Piemonte,2001,IT,ITC,10.924277429053792,1.8758499713716965,1.3060229750597891,3.4604154241018175,4.996422470483682,5.818011090949774,1.0453222275338032,0.04532222753380322,1.0696338761851047,0.06963387618510475,1.0192822291875496,0.019282229187549627,1.0140840938216544,0.014084093821654431,1.0096698544344607,0.009669854434460667,1.0071822686562404,0.007182268656240387,1.0453222275338032,0.04532222753380322,0.04532222753380322,-1.0,-1.0,1.0,1.0,0.07278584418200294,ITC12001,4219421,7.136822625417387,0.0586390642615558,5.2,2.3575956668479567
92,R143,ITC2,Valle_dAosta_Vallee_dAoste,2001,IT,ITC,7.452701238201853,2.5903305025584715,3.990400928608079,3.2466459802726417,4.7497540552050195,5.360958924013425,1.104566577320212,0.10456657732021202,0.9746280211384898,-0.025371978861510214,1.019297323670445,0.01929732367044501,1.0251801174429132,0.025180117442913152,1.0075764461029448,0.007576446102944834,0.999333265497885,-0.0006667345021149629,1.104566577320212,0.10456657732021202,0.10456657732021202,1.0,1.0,1.0,1.0,1.4751110002265362,ITC22001,119273,1.6455696202531642,0.06802645403377111,,2.1143129437407833
93,R144,ITC3,Liguria,2001,IT,ITC,9.894655496263452,2.627487583337553,3.4085053171025583,3.244927671380248,5.0125384668105095,5.60464380628397,1.089999525164367,0.08999952516436704,1.0072653949388015,0.007265394938801517,1.0074906899506115,0.007490689950611529,1.0094234960858088,0.009423496085808836,1.0026946199703763,0.002694619970376344,0.9833673794784409,-0.016632620521559116,1.089999525164367,0.08999952516436704,0.08999952516436704,1.0,1.0,1.0,1.0,1.1303060734917258,ITC32001,1578998,11.384875211109028,0.06398569309378606,6.1,2.3597161349037217
94,R145,ITC4,Lombardia,2001,IT,ITC,11.868775911286193,2.0085040024094476,1.5514502119019724,3.5251196130882123,4.913860059059344,5.662190933609288,1.049918068114711,0.04991806811471089,1.0039283998795656,0.003928399879565614,1.0078909914690095,0.007890991469009512,1.0080789476817935,0.008078947681793514,1.0091434879199814,0.00914348791998143,1.0121753197452177,0.012175319745217683,1.049918068114711,0.04991806811471089,0.04991806811471089,-1.0,-1.0,1.0,1.0,0.1815702748156844,ITC42001,9004084,17.203070175438597,0.0696935904953726,4.0,2.137071320521076
95,R155,ITF1,Abruzzo,2001,IT,ITF,9.492133298295588,2.8676073288078117,4.349998861339288,3.5006781615677878,5.000209953305992,5.601795775944151,1.0567507233584885,0.05675072335848852,1.0254663008075007,0.025466300807500675,1.0111805631771262,0.011180563177126235,1.0052063915689216,0.005206391568921553,1.0162122863572238,0.016212286357223826,1.0019415114895152,0.0019415114895151575,1.0567507233584885,0.05675072335848852,0.05675072335848852,1.0,1.0,1.0,1.0,0.34330053880664935,ITF12001,1261300,4.3798631292772106,0.05413099315068493,4.3,2.101117614376363
96,R156,ITF2,Molise,2001,IT,ITF,8.032753993312728,3.1225599810464106,7.601911858047668,3.627777701716021,4.90964967313212,5.441360320484704,1.046101839962064,0.04610183996206407,0.9917391521139659,-0.008260847886034095,1.00078334230199,0.0007833423019900643,0.9991192776216994,-0.0008807223783006135,1.0032983581439012,0.0032983581439012255,1.0302203450473006,0.030220345047300645,1.046101839962064,0.04610183996206407,0.04610183996206407,-1.0,-1.0,1.0,1.0,0.09123942032988346,ITF22001,321468,2.55202378230048,0.051058691756272395,13.2,1.8135826187686832
97,R157,ITF3,Campania,2001,IT,ITF,10.638069651413755,2.2867654137340607,2.4370744730152016,3.090946084869425,4.931677619744433,5.608391700669978,1.06711718386819,0.0671171838681901,0.9889431621700633,-0.011056837829936716,1.0047466136295249,0.004746613629524887,1.0104711309888297,0.01047113098882968,0.9992362724065759,-0.000763727593424135,0.9946020197932296,-0.005397980206770403,1.06711718386819,0.0671171838681901,0.0671171838681901,1.0,1.0,1.0,1.0,0.5886766532261162,ITF32001,5708137,11.870519713261649,0.05515450713971189,22.5,2.517445615800553
98,R158,ITF4,Puglia,2001,IT,ITF,10.34488672242119,2.4001286248974933,2.7821941370630623,3.134314969158559,4.924904660699701,5.591467288728711,1.0346415518745558,0.034641551874555754,1.007507235007694,0.007507235007693902,0.9993119244090037,-0.0006880755909962621,1.0061126151281001,0.0061126151281001295,1.0105714559335626,0.010571455933562568,1.027780808468009,0.0277808084680089,1.0346415518745558,0.034641551874555754,0.034641551874555754,-1.0,-1.0,-1.0,0.0,-0.18002780327153506,ITF42001,4026054,6.409187978540549,0.048969508329947176,14.4,2.457152319570152
99,R159,ITF5,Basilicata,2001,IT,ITF,8.518188226150938,2.9764188695225484,6.622217299718954,3.5065619886825554,4.8627986596347625,5.51099842559814,1.0514786595251648,0.05147865952516484,1.0088862492237591,0.008886249223759135,0.9953459138002537,-0.004654086199746277,1.0034462612501112,0.00344626125011116,1.0110671534243436,0.011067153424343612,1.0198106097228767,0.019810609722876737,1.0514786595251648,0.05147865952516484,0.05147865952516484,-1.0,-1.0,1.0,1.0,0.2185097737059,ITF52001,599404,1.8314641424014817,0.0569361797752809,15.8,2.0044364369155843
100,R160,ITF6,Calabria,2001,IT,ITF,9.664352340124397,1.9757435884696006,1.6207634142416802,3.5501960908560593,4.914940767198655,5.730986648768534,1.0686647137148817,0.0686647137148817,1.0266438003250349,0.026643800325034883,1.0159005926254852,0.015900592625485155,1.0075264148145038,0.007526414814503779,1.0014387156380329,0.0014387156380328836,0.9895224742433946,-0.010477525756605433,1.0686647137148817,0.0686647137148817,0.0686647137148817,1.0,1.0,1.0,1.0,0.6253069823894758,ITF62001,2018722,3.783637226326849,0.04959131135793622,25.0,2.1807905579124744
101,R161,ITG1,Sicilia,2001,IT,ITG,10.5444993735659,2.010782630908487,1.7071109875037946,3.314298889719204,4.983618783083969,5.718266505143017,1.0484970938577258,0.048497093857725826,1.0216701768289675,0.021670176828967547,1.0354445801912757,0.03544458019127572,1.011414655135805,0.011414655135804974,1.0180695105633908,0.01806951056339079,0.9966171263371871,-0.0033828736628128686,1.0484970938577258,0.048497093857725826,0.048497093857725826,-1.0,-1.0,1.0,1.0,0.1479355408056746,ITG12001,4978068,5.5437007874015745,0.05194529507847454,20.9,2.403967615423813
102,R162,ITG2,Sardegna,2001,IT,ITG,9.589568077457185,1.9582869146517505,1.58772110661119,3.19954108356589,4.778099968252165,5.608652050469653,1.0658025100899189,0.06580251008991889,1.0712916388005007,0.07129163880050071,1.0102194215004794,0.010219421500479386,1.0182176813704378,0.018217681370437777,0.9946848119758177,-0.0053151880241822935,0.990569548908139,-0.009430451091861025,1.0658025100899189,0.06580251008991889,0.06580251008991889,1.0,1.0,1.0,1.0,0.5575580719958639,ITG22001,1634795,2.196132596685083,0.050486792452830186,19.2,2.4091109669037625
103,R164,LU00,Luxembourg_GrandD,2001,LU,LU0,9.23990406933196,1.7979751879400079,1.5454837644058044,3.107867541845667,4.322683402260888,5.028848751652968,0.9757839765936752,-0.024216023406324783,0.9753777144566286,-0.024622285543371425,0.9952910317163735,-0.004708968283626547,0.9944012562792665,-0.0055987437207335455,0.9880309684431257,-0.011969031556874343,0.9993614954860074,-0.0006385045139926104,0.9757839765936752,-0.024216023406324783,-0.024216023406324783,0.0,0.0,-1.0,0.0,-1.5731979323679388,LU002001,439000,7.1655065738592425,0.12887150566648678,1.8,1.9209812098073011
104,R165,LV00,Latvija,2001,LV,LV0,8.44387910270534,1.8158373586057428,1.3631707483509692,3.627117514904876,4.649610342173065,5.219104024456438,1.137728083271675,0.13772808327167496,1.0267695016297287,0.026769501629728687,1.0355411922131152,0.03554119221311525,1.0174529228250748,0.017452922825074824,1.0349020111409437,0.03490201114094371,1.017586756706417,0.01758675670641696,1.137728083271675,0.13772808327167496,0.13772808327167496,0.0,0.0,1.0,1.0,2.260050225244839,LV002001,2353384,1.4991170332316583,0.010028421503533948,13.8,1.5919865095515622
105,R166,MT00,Malta,2001,MT,MT0,7.632413510294155,1.8953487465533503,1.781221296588777,2.901879104008965,4.408305702121794,5.485915845457301,0.9663588077152093,-0.03364119228479068,0.9431994001167654,-0.056800599883234604,0.9622457152738795,-0.037754284726120524,0.9315950804036495,-0.06840491959635053,0.9017985181076529,-0.09820148189234712,0.8791824117089865,-0.12081758829101352,0.9663588077152093,-0.03364119228479068,-0.03364119228479068,0.0,0.0,-1.0,0.0,-1.796293492803525,MT002001,391415,46.73637515842839,0.030897491525423728,7.1,2.584036741448336
106,R167,NL11,Groningen,2001,NL,NL1,9.198120495544305,1.8026930391441796,1.6237589831071315,3.334407838754027,4.572393030032919,5.792704498956681,1.1195530669921059,0.11955306699210588,1.003642455521643,0.0036424555216429955,1.0034527418235981,0.0034527418235981155,0.9922196640236242,-0.007780335976375841,0.9854232592382265,-0.01457674076177351,0.9637778608960982,-0.03622213910390182,1.1195530669921059,0.11955306699210588,0.11955306699210588,1.0,1.0,1.0,1.0,1.8298440936517524,NL112001,566489,11.771995043370508,0.06840275862068965,3.9,2.458296660202654
107,R168,NL12,Friesland,2001,NL,NL1,8.841589374146631,1.9278243984637793,1.9989968637496243,3.337738689060919,4.3923524701529635,5.598572788043192,1.0736288014053788,0.07362880140537875,1.0053324685265221,0.005332468526522138,0.9952094688734933,-0.004790531126506736,0.9915560021326563,-0.008443997867343733,0.9923445482907814,-0.0076554517092185526,0.9836045939434522,-0.016395406056547768,1.0736288014053788,0.07362880140537875,0.07362880140537875,1.0,1.0,1.0,1.0,0.7428078929453716,NL122001,630539,8.905435591958302,0.04431183946488294,3.1,2.2608340989822735
108,R169,NL13,Drenthe,2001,NL,NL1,8.540538594455013,1.942360023640866,2.0072720512041173,3.354801542088568,4.406541313631751,5.6354589107832815,1.0682512450400832,0.06825124504008317,1.0018280739031842,0.0018280739031841797,0.9971386342697999,-0.002861365730200127,0.9885578377481521,-0.01144216225184791,0.9930476165133463,-0.006952383486653724,0.9787927455589924,-0.021207254441007573,1.0682512450400832,0.06825124504008317,0.06825124504008317,1.0,1.0,1.0,1.0,0.6155200993196681,NL132001,474506,8.308482126005059,0.04773393911858246,3.0,2.2806573686947136
109,R170,NL21,Overijssel,2001,NL,NL2,9.370195123682159,1.97362567694182,2.062856502924035,3.3464888472218117,4.36535306581719,5.365036163108383,1.0540455788549212,0.05404557885492123,0.9996278519871195,-0.00037214801288054655,0.993076716659834,-0.006923283340166009,0.9865129457260686,-0.013487054273931376,0.9870102906977423,-0.012989709302257735,0.9840559415336604,-0.015944058466339617,1.0540455788549212,0.05404557885492123,0.05404557885492123,-1.0,-1.0,1.0,1.0,0.27926924802930886,NL212001,1086280,15.914880863179977,0.04963732580037664,2.4,2.018547315886571
